sku,delivery
KAN-AP-20S36,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S37,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S38,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S39,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S40,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S41,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S42,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S43,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S44,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S45,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S46,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S47,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S48,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S49,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S50,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20S51,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC01,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC02,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC03,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC04,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC05,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC06,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC07,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC08,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC09,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC10,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC11,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC12,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC13,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC14,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC15,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC16,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
KAN-AP-20RC17,"<p><strong>Shipping</strong></p>
<p>For orders placed before 9am IST, we endeavour to process the same business day. Orders placed after 12pm IST will be processed the next business day.</p>
<p><strong>Free shipping in India!</strong></p>
<p>All orders within India are free of charge. Please allow 3-5 business days for your goods to reach the destination after dispatch.</p>
<p>International orders are final sale and cannot be returned.</p>
<p><strong>Returns</strong></p>
<p>Before you return any of our products, please take a moment to understand what goes into making them. All our products are handcrafted with a lot of love and care, making each product special and unique. All the products go through a quality check before shipping.</p>
<ul>
<li>Returns will not be accepted on damaged, used, washed or stained items.</li>
<li>Returns will not be accepted on Custom/Bespoke orders.</li>
<li>Return shipping methods and associated costs are the responsibility of the customer.</li>
<li>SALE products are final sales and are not eligible for return, refunds or exchange.</li>
</ul>
<p>Please refer to our shipping &amp; returns policy for more information.</p>"
